LAMMPS data file. CGCMM style. atom_style full generated by wangyu

373 atoms
1 atom types
0 bonds
1 bond types
0 angles
1 angle types

-5.0 5.0 xlo xhi
-5.0 5.0 ylo yhi
-5.0 5.0 zlo zhi

Masses

1 1.0

Atoms # molecular

1 1 1 0.0 0.0 0.0
2 1 1 0.5710021146681716 0.5329897432290065 0.8054579558593695
7 1 1 0.635813109337946 0.7012830880189403 1.9128697514753144
8 1 1 1.6780331723467197 0.8273507433531138 1.5169300003255566
9 1 1 1.5696233584433747 1.52047521045265 0.6413103423932862
10 1 1 1.4408387976113153 2.6187399535258207 0.45127589547979585
11 1 1 0.4660906717332842 3.1662505627069035 0.5460504908702577
12 1 1 -0.28300363744795576 2.9125474218870546 1.341899994413751
13 1 1 -0.9478977875972008 2.987080663866675 0.4412088348383276
14 1 1 -1.1183839241873577 3.650123729567882 1.3301364867066376
15 1 1 -0.9562864517663637 4.408749879885829 0.5195226615787307
16 1 1 -0.8896036176467419 5.336661683686307 -0.1077070284085333
17 1 1 -0.9158680334254846 5.285016805951309 -1.2282100346818492
19 1 1 -1.906061772071503 4.859778455229206 -0.9158437352490084
20 1 1 -2.1859644574459205 5.4801197255075635 -1.8078724315977437
22 1 1 -2.3099398703849903 5.892804752533 -2.8438285916043347
23 1 1 -1.742181685901414 6.108790119579305 -3.787165734503832
24 1 1 -2.0648180862213046 7.130065545841401 -3.452821216226954
26 1 1 -2.4197956867331722 8.13146606213366 -3.0921663824808423
27 1 1 -2.8450435381037775 8.121025397358752 -4.1304049183789
33 1 1 -2.0460258955381976 7.873334054517391 -4.87813736086778
41 1 1 -0.9914064332125054 7.646467596836087 -4.569603083901662
42 1 1 -1.4687507623439646 6.721293904473683 -4.988028740866616
45 1 1 -0.8076549883564013 6.5093653182843365 -5.8694609004634675
47 1 1 -1.0097545766169609 6.560758135503202 -6.971912048933648
48 1 1 -0.5149692060605542 5.991350206677371 -7.802481761645131
49 1 1 -0.9884556773368413 5.016864750177974 -8.094153934794186
50 1 1 -0.5698289519525828 4.077600425886155 -8.542950318365495
54 1 1 -0.08796639010667223 4.389847835816681 -7.579003210644862
56 1 1 -0.7654102449144771 4.33982276041477 -6.6860019142212925
57 1 1 -0.24434899323885806 4.598619170567069 -5.72662524674677
59 1 1 -0.641566302372597 3.997476642349379 -4.866549627924451
60 1 1 -0.16362945264470385 4.096072760803837 -3.856233255149125
61 1 1 -0.3152309904264574 3.009384887653014 -3.621690209869269
62 1 1 -0.09667134633267832 2.2266582170868823 -2.8480917086051707
64 1 1 0.08912083608385549 2.1978625120671835 -1.7419560603570365
66 1 1 -0.8248090636808357 2.164242425970219 -1.0919669618892742
72 1 1 -1.578086681747501 2.886798175140238 -0.6804210720286613
73 1 1 -2.567491042957532 2.545615965236048 -1.0848437589089392
74 1 1 -3.0658881452108204 2.758788862218218 -0.10247842744729074
75 1 1 -2.8764526474261474 2.387453288047083 0.9392067858172859
77 1 1 -2.0871167936179904 3.078599972698068 1.3368865190058155
78 1 1 -1.4725958338119696 3.1466602336064096 2.273164143882206
79 1 1 -1.8042417490540477 2.084132379206286 2.4143361861820685
80 1 1 -1.3346959413333304 1.0853623657389768 2.6164974946721227
81 1 1 -1.961979172904363 1.4621598120010475 3.4670405164412657
83 1 1 -1.0440112858956467 2.093413616916394 3.600223068604268
84 1 1 -0.6134863064508354 2.4395290347443974 4.576817334210918
85 1 1 -1.4085278593039603 2.6664899297240967 5.335290591080866
86 1 1 -1.500440697534037 1.5503873447343004 5.266362730620915
87 1 1 -0.5437787470889034 0.9662037290751287 5.217256562312951
89 1 1 0.42259955585245335 0.9004307525186486 5.783534666391755
90 1 1 0.4286261294589014 1.9307033363963115 5.339253130290365
91 1 1 1.2824064372323396 2.3702841998476845 4.758984355888676
92 1 1 1.27891299638399 2.377565571804843 3.637013421553271
95 1 1 1.612947309193273 2.946947124548201 2.7297594740492697
96 1 1 2.19303331426051 3.6442940901240277 3.3901316693507684
97 1 1 3.1148623532711803 4.224540196437663 3.1210040435957564
98 1 1 3.98042081392899 4.379276242214332 2.424046866058224
99 1 1 4.2595950630327195 5.465888821008351 2.4388401836030127
100 1 1 3.658296513174297 5.675935396575078 1.5151494940153944
101 1 1 2.8889524573702765 4.883892458002498 1.3159970216322163
102 1 1 2.5885304400903753 4.400609091175075 0.3490079840100593
103 1 1 2.6695874989004276 3.5269071758858646 1.0482638144734382
105 1 1 2.463199275154214 3.4123829139633233 -0.04862820141963975
106 1 1 3.346363978667638 4.01154182729377 -0.39491233770763823
107 1 1 3.6243139813020826 4.937983233423335 -0.9635370971441107
108 1 1 3.400967183408614 4.103042288772697 -1.6789906783194617
112 1 1 2.4922798664647146 3.689190259656566 -2.1907502488423374
114 1 1 2.7187012063623723 3.1149480316942566 -1.2538066857266967
115 1 1 2.1301076964674546 2.4416739539693837 -0.5762052568813146
116 1 1 1.166645427226622 2.164798361426878 -1.080154026106463
117 1 1 0.784834763374159 1.1292734210899968 -1.2821260907808643
118 1 1 0.7846284401826263 1.0744804592609427 -2.402787363764249
119 1 1 0.7776516132407612 1.0707499003957295 -3.5247594698419253
120 1 1 0.9368819031333484 0.8183136920822114 -4.606335022225122
121 1 1 1.915132070462246 0.8075663672587982 -5.155693834960591
123 1 1 2.0020376433197025 0.7671195560794719 -4.037796041389219
124 1 1 1.3469420410480863 0.15460838715326708 -3.3635825590076793
128 1 1 1.3862392372589205 -0.6220662853800278 -2.5548080642223487
129 1 1 0.9689486233357604 -0.4174984932726138 -1.5335810757599746
135 1 1 -0.07299537865833006 -0.21061476728865616 -1.1724220794279798
136 1 1 0.036552753069014246 0.14917417690727205 -2.229510118556901
138 1 1 -0.5482816262408251 -0.7680665313248769 -1.9546970330986917
139 1 1 -1.2853877895142551 -1.6108546776415449 -1.882125382349664
140 1 1 -2.3313272891577776 -2.016741186151287 -1.8698491738458456
141 1 1 -3.293401792187046 -1.9130306425281172 -2.437775906587291
143 1 1 -3.8548343383120316 -0.9448571163035978 -2.517258730326739
144 1 1 -3.6270445398935673 -1.145357582020267 -1.4370757037132516
145 1 1 -4.048780055827559 -0.7419408041918479 -0.47880744379517126
147 1 1 -4.638648553212327 -0.511704657258336 -1.405052806773171
149 1 1 -5.289870754338356 -1.3787213362947721 -1.1168242116733786
150 1 1 -4.5998059887255165 -2.2612883640846118 -1.0554233915004767
151 1 1 -5.285668174811632 -2.7927644695457987 -1.7667673385619413
153 1 1 -6.056120035464671 -2.6175210906920805 -0.9701634918575696
154 1 1 -6.414346310621219 -3.5211434860503523 -0.40978460004021633
155 1 1 -7.197646580244411 -4.289261385751017 -0.17458345257772215
156 1 1 -7.554270901164588 -3.2484060853168515 0.04524224493357268
157 1 1 -8.128701751957625 -2.3054792574513403 -0.15426262956495407
158 1 1 -8.243053612414341 -2.438982912964964 0.9538819575601141
159 1 1 -7.761390996007816 -1.6521951039564544 1.592513359506503
160 1 1 -7.662406719318355 -1.2177378244102846 0.5627886461886156
161 1 1 -8.404302052738956 -0.48336751090625474 0.9740982095259265
164 1 1 -9.250810742433552 -0.9680132857412262 0.4196385525569575
165 1 1 -9.683219517870777 -1.6180321697888054 -0.38620392665744885
166 1 1 -9.65381583333313 -1.7071408053947117 -1.5042732779930736
167 1 1 -8.677393709172527 -1.5122183553269224 -0.9870798191121003
169 1 1 -9.067158232440306 -0.5548683106816775 -1.4234838846518114
170 1 1 -9.457187045894715 -0.7526998107835943 -2.4567429142483457
172 1 1 -8.538472055056602 -0.5713256265922967 -3.0747640877677216
174 1 1 -8.895094814614405 -0.17233520882207692 -4.060923737060331
179 1 1 -8.180565103599589 0.4543625477614687 -3.464617428213749
180 1 1 -7.4028699273930645 -0.35224406242069767 -3.405795754355069
181 1 1 -6.365327559099462 -0.4924073134362586 -3.0023802154123427
183 1 1 -5.779261466944181 -1.3848588974847 -3.3472580282029973
184 1 1 -5.124886024215124 -1.4541577545588615 -2.438481681481008
185 1 1 -6.188423276771779 -1.5554641916578567 -2.0956850679817665
186 1 1 -5.765822584330086 -0.5331709852445738 -1.9080437749009234
189 1 1 -5.224895353510312 -0.04832887014541498 -2.763151870046692
193 1 1 -5.097221983848407 -0.05029171450572739 -3.8778624414154184
194 1 1 -4.316279950366426 0.7511853736639675 -3.9593978170511246
195 1 1 -3.7927264791192967 -0.03248225367752522 -4.568200586921661
196 1 1 -3.9894941134566757 -0.01713518708308167 -5.672705437804724
197 1 1 -4.970527550846878 -0.40481356557097886 -5.290392909138243
198 1 1 -4.95871977907962 -1.3330013249509607 -5.92064052703383
199 1 1 -4.859618596194323 -1.3350272917391637 -7.038253541904947
202 1 1 -4.543697973838106 -0.49206364448459783 -7.707947837667827
203 1 1 -4.511332238031627 -0.21833703098499063 -8.795564590116843
210 1 1 -4.0011350708395526 0.42579786427855276 -8.031579585491093
213 1 1 -3.2264636209638566 0.05044139082983151 -7.311943800814131
215 1 1 -2.965705776630962 0.6309031406902055 -6.38784775409177
217 1 1 -2.0832679311562763 1.318486776033306 -6.473965076869253
218 1 1 -1.2797987788915515 0.8925273932975546 -5.81678935788811
219 1 1 -1.0313475855132261 0.769122770305754 -6.903954158428092
221 1 1 -1.031425761034878 0.7554266980085725 -8.025870559721975
222 1 1 -1.5593933449859225 0.9739246211628566 -8.991475493364177
224 1 1 -2.608938859882114 0.892329127202396 -9.379651210696725
225 1 1 -2.8409061156810833 0.982814623838782 -8.285627642789908
227 1 1 -3.149921221074614 1.5185636910030391 -7.349483101775405
233 1 1 -2.639921020156991 2.498867003110039 -7.543877575297749
235 1 1 -3.139479292307869 3.5010888745091937 -7.47404310519304
236 1 1 -3.3954126706087484 3.4713117844081665 -6.382028713906637
238 1 1 -3.0105926868189954 4.165417916158781 -5.58892452280546
239 1 1 -3.2456368250446697 3.100550126707807 -5.324926712065397
240 1 1 -3.7104416827901527 2.1318667683777828 -5.648180475401057
241 1 1 -4.677793699991584 1.6100627022976581 -5.42271519772272
243 1 1 -5.147370052984655 1.7259787128882778 -4.410319263713459
244 1 1 -5.271374067728859 1.0899007978651782 -3.4943979295656047
247 1 1 -6.126163635467606 1.3407831681765114 -2.8122858924690783
248 1 1 -6.002768073818927 1.4047702017417945 -1.698929168457891
249 1 1 -5.838624271161841 1.3511415119378665 -0.5902972296796571
250 1 1 -4.809892454168981 1.383356575063342 -1.03701530454835
251 1 1 -4.802945136451189 1.3863635859962982 -2.1589897662281947
254 1 1 -3.8211349926919445 1.9275952306781767 -2.2037239635094683
256 1 1 -2.70810142663965 2.006016960632507 -2.321581136018751
257 1 1 -2.3551232889812246 2.5878335353620843 -3.213646104339519
258 1 1 -2.7073082354432643 2.3594310360029684 -4.254166196299323
260 1 1 -3.0473397295308056 1.292967370419158 -4.33109364925428
261 1 1 -2.1043290151695424 1.2901154856023842 -4.939046492288057
263 1 1 -2.0945673302113654 1.3454870881253689 -3.8184561589633335
265 1 1 -1.3369676292216748 1.0018102643028317 -3.0655863602414133
269 1 1 -1.1725740318687339 0.12426102767969804 -2.3860526359484133
270 1 1 -2.237795440700542 -0.21866536165668965 -2.304880955769387
271 1 1 -2.3601363915633344 -0.018442666577080852 -3.4020717159004805
275 1 1 -2.1652354810659378 -1.1134537031443557 -3.5498839781900093
276 1 1 -2.0226228411269127 -1.8090303843975533 -4.4186294618769235
279 1 1 -2.1472938685661984 -2.8799000516639697 -4.72940154982233
281 1 1 -1.4198282532539728 -3.6286325872306797 -4.318211364236328
282 1 1 -2.2537249833152724 -4.221834102849225 -4.778224630850383
283 1 1 -1.8780645155913336 -4.024758331622811 -5.816937465749879
284 1 1 -1.72733960124541 -5.044870959435928 -6.25913224949527
286 1 1 -2.2595992569908194 -5.487651286309671 -7.142041781100496
292 1 1 -1.7103944650648526 -5.002706393984092 -7.9917985391982995
293 1 1 -0.5940994525945125 -4.968115735980865 -7.884220978746561
297 1 1 0.11346691375634221 -5.134022038990874 -7.029405831576953
299 1 1 1.0255765115101751 -4.9544499922320675 -7.657652567906076
301 1 1 1.613193816008549 -5.540953410427845 -6.902931663267324
